iter,case,relation,is_new_relation,classification_source,head_type,tail_type,definition
iter0,case5_concat,timeZone,False,inferred_from_base_schema,City,Timezone,indicates that a city operates within a specific time zone
iter0,case5_concat,timezone,False,inferred_from_base_schema,City,StandardTimezone,indicates that a city operates under a specific time zone
iter0,case5_concat,toTheSouthEastOf,False,inferred_from_base_schema,County,County,indicates that one county is located to the southeast of another county
iter0,case5_concat,tookPartIn,True,inferred_from_base_schema,Astronaut,SpaceMission,represents the relationship where an astronaut engages in a space-related activity
iter0,case5_concat,totalArea,True,inferred_from_base_schema,Country,Area,indicates that a country has a specific total area
iter0,case5_concat,totalNumberOfStudents,True,inferred_from_base_schema,University,TotalNumberOfStudents,indicates that a university has a comprehensive student body count
iter0,case5_concat,totalStudents,True,inferred_from_base_schema,University,TotalStudents,indicates that a university has a total number of enrolled students
iter0,case5_concat,type,False,inferred_from_base_schema,,,
iter0,case5_concat,undergraduatePopulation,True,inferred_from_base_schema,University,UndergraduatePopulation,represents the relationship where a university has a specific number of undergraduate students
iter0,case5_concat,undergraduateStudents,True,inferred_from_base_schema,University,UndergraduateStudentsCount,indicates that a university has a specific number of undergraduate students enrolled
iter0,case5_concat,uses,True,inferred_from_base_schema,DessertFood,Cheese,indicates that a dessert food item utilizes a specific ingredient
iter0,case5_concat,utcOffset,False,inferred_from_base_schema,City,UTCOffset,indicates that a city has a UTC offset
iter0,case5_concat,wasFoundedBy,True,inferred_from_base_schema,BroadcastingCompany,FoundingEntity,indicates that a broadcasting company was founded by a specific founding entity
iter0,case5_concat,wasInOfficeWhile,True,inferred_from_base_schema,Individual,Presidency,indicates that an individual held a position during a specific presidency
iter0,case5_concat,wasMemberOf,True,inferred_from_base_schema,HistoricalFigure,SpaceMission,represents the relationship where a historical figure was part of a space mission
iter0,case5_concat,wasOn,True,inferred_from_base_schema,MilitaryPerson,SpaceMission,indicates that a military person participated in a space mission
iter0,case5_concat,weight,False,inferred_from_base_schema,Individual,Weight,indicates that an individuals weight is measured
iter0,case5_concat,winLeagueTitle,True,inferred_from_base_schema,SportsTeam,ProfessionalLeague,indicates that a sports team has won a league title
iter0,case5_concat,wonChampionship,True,inferred_from_base_schema,SportsTeam,League,indicates that a sports team achieved victory in a league organized by a governing body
iter0,case5_concat,wonLeague,True,inferred_from_base_schema,SportsTeam,League,indicates that a sports team has won a league championship
iter0,case5_concat,wrote,True,inferred_from_base_schema,Author,Book,represents the relationship where an author creates a book
iter0,case5_concat,year,False,inferred_from_base_schema,League,Year,indicates that a league takes place in a specific year
iter0,case5_concat,yearErected,True,inferred_from_base_schema,HistoricalMonument,Year,represents the relationship where a monument is associated with a specific year of erection
iter0,case5_concat,yearInLeague,True,inferred_from_base_schema,SportsTeam,Year,indicates that a sports team has been in a league for a specific year
iter0,case5_concat,yearOfDeath,True,inferred_from_base_schema,Individual,Year,indicates that an individual died in a specific year
iter0,case5_concat,yearOfGraduation,False,inferred_from_base_schema,Individual,GraduationYear,indicates that an individual graduated in a specific year
iter0,case5_concat,youthClub,True,inferred_from_base_schema,Athlete,SportsTeam,indicates that an athlete is a member of the youth team of a sports club
iter0,case5_concat,youthFootballClub,True,inferred_from_base_schema,Athlete,YouthFootballClub,indicates that an athlete was initially nurtured by a youth football club
iter0,case5_concat,youthTeam,True,inferred_from_base_schema,SportsTeam,Athlete,indicates that a sports team has an affiliated youth athlete
iter0,case6_weighted,CEO,True,inferred_from_base_schema,Company,CEO,indicates that a company is led by a chief executive officer
iter0,case6_weighted,aboveSeaLevel,True,inferred_from_base_schema,City,AboveSeaLevel,indicates that a city is located above a certain sea level
iter0,case6_weighted,absoluteMagnitude,False,inferred_from_base_schema,Asteroid,AbsoluteMagnitude,indicates that an asteroid has a specific absolute magnitude
iter0,case6_weighted,absolute_magnitude,False,inferred_from_base_schema,CelestialBody,AbsoluteMagnitude,represents the relationship where an asteroid has a specific brightness measurement
iter0,case6_weighted,academicStaffSize,True,inferred_from_base_schema,EducationalInstitution,EmployeeCount,indicates that an educational institution has a specific number of employees
iter0,case6_weighted,actedIn,True,inferred_from_base_schema,Actor,TelevisionSeries,indicates that an actor starred in a television series
iter0,case6_weighted,actor,True,inferred_from_base_schema,TelevisionShow,Actor,indicates that a show features actors in its cast
iter0,case6_weighted,address,False,inferred_from_base_schema,ArchitecturalStructure,GeographicLocation,indicates that an architectural structure has a specific physical address
iter0,case6_weighted,adjacentCounty,True,inferred_from_base_schema,County,County,represents the relationship where one county is geographically adjacent to another county
iter0,case6_weighted,affiliatedTo,True,inferred_from_base_schema,EducationalInstitution,University,indicates that an educational institution is associated with a university
iter0,case6_weighted,affiliatedWith,False,inferred_from_base_schema,EducationalInstitution,EducationalInstitution,represents the relationship where an educational institution is affiliated with another educational institution
iter0,case6_weighted,affiliation,True,inferred_from_base_schema,Institute,University,indicates that an educational institution is associated with a university for academic purposes
iter0,case6_weighted,airedBananaman,True,inferred_from_base_schema,BroadcastNetwork,TVSeries,represents the relationship where a broadcast network broadcasts a TV series
iter0,case6_weighted,airedOn,True,inferred_from_base_schema,TVSeries,BroadcastingCompany,indicates that a TV series is broadcasted by a specific broadcasting company
iter0,case6_weighted,airedShowOn,True,inferred_from_base_schema,BroadcastingCompany,EventDate,indicates that a broadcasting company aired a show on a specific date
iter0,case6_weighted,altitudeAboveSeaLevel,False,inferred_from_base_schema,Airport,Altitude,indicates that an airport is at a specific altitude above sea level
iter0,case6_weighted,annualRevenue,False,inferred_from_base_schema,Company,AnnualRevenue,represents the total revenue generated by a company in a fiscal year
iter0,case6_weighted,anthem,True,inferred_from_base_schema,Monarchy,NationalAnthem,represents the relationship where a monarchy has a national anthem
iter0,case6_weighted,apoapsis,False,inferred_from_base_schema,Asteroid,Apoapsis,indicates that an asteroid has a specific apoapsis distance
iter0,case6_weighted,apolloCrewMember,True,inferred_from_base_schema,HistoricalFigure,SpaceMission,indicates that a historical figure was a crew member of a space mission
iter0,case6_weighted,architect,False,inferred_from_base_schema,ArchitecturalStructure,Architect,indicates that an architectural structure is designed by a professional architect
